id,category,fromdate,todate,sourcename,title,url,seendate,sourcecountry,language,sentiment
204787259,Finance,06/10/2024,05/11/2024,mondaq.com,"What Is An Advertiser Responsibility For The Rankings And Ratings It Receives ? - Advertising , Marketing & Branding - Media , Telecoms , IT , Entertainment",https://www.mondaq.com:443/unitedstates/advertising-marketing-branding/1530644/what-is-an-advertisers-responsibility-for-the-rankings-and-ratings-it-receives,20241015T003000Z,United States,English,0
882289396,Finance,06/10/2024,05/11/2024,mlive.com,Republican trying to keep Jackson state House seat raises over $1 . 5M,https://www.mlive.com/politics/2024/11/republican-trying-to-keep-jackson-state-house-seat-raises-over-15m.html,20241104T234500Z,United States,English,0
530123637,Finance,06/10/2024,05/11/2024,oregonlive.com,Liz Weston : What can I do if my bank balks at request to retitle accounts ? ,https://www.oregonlive.com/business/2024/10/liz-weston-what-can-i-do-if-my-bank-balks-at-request-to-retitle-accounts.html,20241027T174500Z,United States,English,0
794869297,Finance,06/10/2024,05/11/2024,bravenewcoin.com,"Cardano and XRP Price Experience Setbacks , While RCO Finance Presale Is Ready To Enter Stage 3",https://bravenewcoin.com/insights/cardano-and-xrp-price-experience-setbacks-while-rco-finance-presale-is-ready-to-enter-stage-3,20241021T171500Z,United States,English,1
393804117,Finance,06/10/2024,05/11/2024,finance.yahoo.com,Why pro trader Tom Sosnoff says to bet on yourself instead of passive index funds,https://finance.yahoo.com/news/why-pro-trader-tom-sosnoff-says-to-bet-on-yourself-instead-of-passive-index-funds-190057935.html,20241011T050000Z,United States,English,0
678026492,Finance,06/10/2024,05/11/2024,econotimes.com,Shiba Inu Shytoshi Kusama Stirs Fans With Turkey Visit Amid Mysterious New Partnership Move,http://www.econotimes.com/Shiba-Inus-Shytoshi-Kusama-Stirs-Fans-With-Turkey-Visit-Amid-Mysterious-New-Partnership-Move-1690770,20241016T150000Z,United States,English,1
530102402,Finance,06/10/2024,05/11/2024,mondaq.com,The Strategic Impact Of Accounting Outsourcing On Business Operations - Accounting Standards - Accounting and Audit,https://www.mondaq.com:443/unitedstates/accounting-standards/1533308/the-strategic-impact-of-accounting-outsourcing-on-business-operations,20241021T103000Z,United States,English,0
586380857,Finance,06/10/2024,05/11/2024,politico.eu,Germany eyes EU extension to rein in spending as recession bites,https://www.politico.eu/article/germany-eu-public-spending-spain-finland-fiscal-adjustment/,20241018T104500Z,United States,English,0
625104208,Finance,06/10/2024,05/11/2024,bravenewcoin.com,"XRP Price to Break Out from Falling Wedge Pattern Hinting at 50 % Run , but this Altcoin Alternative is Aiming for 1000 % ",https://bravenewcoin.com/insights/xrp-price-to-break-out-from-falling-wedge-pattern-hinting-at-50-run-but-this-altcoin-alternative-is-aiming-for-1000,20241006T003000Z,United States,English,0
697824430,Finance,06/10/2024,05/11/2024,richmond.com,Latest campaign finance reports for Richmond School Board,https://richmond.com/news/local/government-politics/elections/richmond-school-board-campaign-finance-donations-october/article_52172ebc-961f-11ef-9c39-a3e43a83ff37.html,20241031T103000Z,United States,English,1
480710441,Finance,06/10/2024,05/11/2024,mondaq.com,What The CFPB Has Been Up To - Financial Services - Finance and Banking,https://www.mondaq.com:443/unitedstates/financial-services/1529842/what-the-cfpb-has-been-up-to,20241014T043000Z,United States,English,0
859762010,Finance,06/10/2024,05/11/2024,abc11.com,Claudia Hager | Durham County commissioners officially name new county manager,https://abc11.com/post/durham-commissioners-officially-name-new-county-manager/15509397/,20241104T224500Z,United States,English,1
926796641,Finance,06/10/2024,05/11/2024,deloitte.com,"CFOs , Sustainability Data , and Building Investor Trust",https://www2.deloitte.com/us/en/pages/finance/articles/cfo-trust-sustainability-data.html,20241023T034500Z,United States,English,0
979631507,Finance,06/10/2024,05/11/2024,careercenter.informs.org,Assistant Professor ( Tenure Track ) of Sustainable Finance,https://careercenter.informs.org/job/assistant-professor-tenure-track-of-sustainable-finance-zurich-zurich-4552,20241029T211500Z,United States,English,0
319523906,Finance,06/10/2024,05/11/2024,hospitalitynet.org,Garrett Ponder has been appointed Corporate Director of Finance at MMI Hospitality Group,https://www.hospitalitynet.org/appointment/79029115.html,20241023T131500Z,United States,English,0
479951147,Finance,06/10/2024,05/11/2024,247wallst.com,"These 10 Dividend Stocks are Generating $6 , 000 in Annual Dividend Income",https://247wallst.com/investing/2024/11/05/these-10-dividend-stocks-are-generating-6000-in-annual-dividend-income/,20241105T171500Z,United States,English,0
169750435,Finance,06/10/2024,05/11/2024,prnewswire.com,Hyundai Issues Hurricane Relief and Support for Impacted Communities in the U . S . ,https://www.prnewswire.com/news-releases/hyundai-issues-hurricane-relief-and-support-for-impacted-communities-in-the-us-302274463.html,20241012T183000Z,United States,English,0
482207011,Finance,06/10/2024,05/11/2024,infoworld.com,How to support accurate revenue forecasting with data science and dataops,https://www.infoworld.com/article/3583473/how-to-support-accurate-revenue-forecasting-with-data-science-and-dataops.html,20241105T114500Z,United States,English,1
364582881,Finance,06/10/2024,05/11/2024,bravenewcoin.com,One of These 4 Altcoins Currently Under $1 Will Be the Next Solana ( SOL ) ,https://bravenewcoin.com/insights/one-of-these-4-altcoins-currently-under-1-will-be-the-next-solana-sol,20241006T144500Z,United States,English,0
945007400,Finance,06/10/2024,05/11/2024,coinspeaker.com,Financial Pros and Newcomers Gather at Davao Traders Fair 2024 for Interactive Learning and Connections,https://www.coinspeaker.com/davao-traders-fair-2024-interactive-learning-and-connections/,20241101T000000Z,United States,English,1
256787605,Finance,06/10/2024,05/11/2024,finance.yahoo.com,The car finance scandal will be the death of dealerships like mine – were stuffed,https://finance.yahoo.com/news/car-finance-scandal-death-dealerships-110000030.html,20241104T154500Z,United States,English,0
743543821,Finance,06/10/2024,05/11/2024,finance.yahoo.com,What business leaders are saying days before the election,https://finance.yahoo.com/news/what-business-leaders-are-saying-days-before-the-election-133045787.html,20241103T140000Z,United States,English,0
997509047,Finance,06/10/2024,05/11/2024,bravenewcoin.com,Top 5 Cryptocurrencies to Watch Closely in 2025 : One of Them Could Be the Next Shiba Inu ( SHIB ) ,https://bravenewcoin.com/insights/top-5-cryptocurrencies-to-watch-closely-in-2025-one-of-them-could-be-the-next-shiba-inu-shib,20241006T144500Z,United States,English,1
184800953,Finance,06/10/2024,05/11/2024,kvia.com,"El Paso city council candidates spend more than $150 , 000 across six races",https://kvia.com/your-voice-your-vote/2024/10/11/el-paso-city-council-candidates-spend-more-than-150000-across-six-races/,20241012T024500Z,United States,English,1
321419181,Finance,06/10/2024,05/11/2024,yahoo.com,"Germany Cant Be Satisfied With Path of Economy , Lindner Says",https://www.yahoo.com/news/germany-t-satisfied-path-economy-134110621.html,20241007T151500Z,United States,English,1
956888419,Finance,06/10/2024,05/11/2024,prnewswire.com,FULTON FINANCIAL CORPORATION NAMES RICK KRAEMER AS CHIEF FINANCIAL OFFICER,https://www.prnewswire.com/news-releases/fulton-financial-corporation-names-rick-kraemer-as-chief-financial-officer-302294379.html,20241101T211500Z,United States,English,0
491543422,Finance,06/10/2024,05/11/2024,finance.yahoo.com,Workday Inc . ( WDAY ): Jeff Bezos Is Buying This Stock Now,https://finance.yahoo.com/news/workday-inc-wday-jeff-bezos-210333758.html,20241013T214500Z,United States,English,0
106123450,Finance,06/10/2024,05/11/2024,dailycamera.com,Boulder CFO Kara Skinner to resign,https://www.dailycamera.com/2024/10/24/boulder-cfo-kara-skinner-to-resign/,20241025T003000Z,United States,English,0
289088329,Finance,06/10/2024,05/11/2024,finance.yahoo.com,Yellow goods : building on solid assets,https://finance.yahoo.com/news/yellow-goods-building-solid-assets-035514853.html,20241007T043000Z,United States,English,0
471797313,Finance,06/10/2024,05/11/2024,whatech.com,"Personal Finance Apps Market Innovations Investigated by Report 2024 - Size , Share And Trends 2033",https://whatech.com/og/markets-research/it/894815-personal-finance-apps-market-report-2024-size-share-and-trends-2033.html,20241014T053000Z,United States,English,0
225923695,Finance,06/10/2024,05/11/2024,finsmes.com,DataSnipper Acquires UpLink,https://www.finsmes.com/2024/10/datasnipper-acquires-uplink.html,20241015T140000Z,United States,English,0
578761245,Finance,06/10/2024,05/11/2024,wtvr.com,Richmond electoral board chair calls for action in campaign finance reporting,https://www.wtvr.com/news/local-news/richmond-electoral-board-chair-city-council-campaign-finance-reporting-concerns-oct-25-2024,20241025T230000Z,United States,English,1
612872761,Finance,06/10/2024,05/11/2024,yahoo.com,German Coalition Squabbles Over Finance Minister New Proposals,https://www.yahoo.com/news/german-coalition-squabbles-over-finance-131549782.html,20241103T144500Z,United States,English,1
292392691,Finance,06/10/2024,05/11/2024,sg.yahoo.com,Singapore Budget 2024 Updates | Yahoo Singapore,https://sg.yahoo.com/topics/sg-finance-budget/,20241025T003000Z,United States,English,0
440099861,Finance,06/10/2024,05/11/2024,fortune.com,The CFOs of four big firms share their views on AI,https://fortune.com/2024/10/17/cfo-instacart-siemens-energy-toast-elf-beauty-views-on-ai/,20241017T121500Z,United States,English,0
563655885,Finance,06/10/2024,05/11/2024,fox5ny.com,NYC campaign finance program under scrutiny after Adam indictment,https://www.fox5ny.com/news/nyc-campaign-finance-program-under-scrutiny-after-adams-indictment,20241019T031500Z,United States,English,0
401391859,Finance,06/10/2024,05/11/2024,finance.yahoo.com,Five trends shaping the future of automotive finance,https://finance.yahoo.com/news/five-trends-shaping-future-automotive-170113746.html,20241022T173000Z,United States,English,0
548151857,Finance,06/10/2024,05/11/2024,mondaq.com,The In - House View -- Corporate Litigation Finance : Answers To Some Of Your Company Questions ( Part 1 ) - Contracts and Commercial Law - Corporate / Commercial Law,https://www.mondaq.com:443/unitedstates/contracts-and-commercial-law/1532110/the-in-house-view--corporate-litigation-finance-answers-to-some-of-your-companys-questions-part-1,20241017T163000Z,United States,English,0
915288376,Finance,06/10/2024,05/11/2024,channelnewsasia.com,"China expresses concern over tariffs , sanctions in US meeting",https://www.channelnewsasia.com/east-asia/china-expresses-concern-over-tariffs-sanctions-us-meeting-4704551,20241026T093000Z,United States,English,0
365326885,Finance,06/10/2024,05/11/2024,techrepublic.com,Hiring Kit : IT Finance Manager / Budget Director,https://www.techrepublic.com/resource-library/toolstemplates/hiring-kit-it-finance-manager-budget-director/,20241031T103000Z,United States,English,0
429751756,Finance,06/10/2024,05/11/2024,yahoo.com,Global economy chiefs fret over a Trump return as US election draws closer,https://www.yahoo.com/news/global-economy-chiefs-fret-over-051034645.html,20241028T060000Z,United States,English,0
648671863,Finance,06/10/2024,05/11/2024,aol.com,Global economy chiefs fret over a Trump return as US election draws closer,https://www.aol.com/news/global-economy-chiefs-fret-over-051034093.html,20241028T054500Z,United States,English,0
655387619,Finance,06/10/2024,05/11/2024,fee.org,"Responding to Reich , Part 4 : The Case Against Campaign Finance Laws",https://fee.org/articles/responding-to-reich-part-4-the-case-against-campaign-finance-laws/,20241012T163000Z,United States,English,0
552310790,Finance,06/10/2024,05/11/2024,globenewswire.com,IDEX Biometrics appoints new Chief Financial Officer,https://www.globenewswire.com/news-release/2024/10/29/2970513/0/en/IDEX-Biometrics-appoints-new-Chief-Financial-Officer.html,20241029T080000Z,United States,English,1
612431010,Finance,06/10/2024,05/11/2024,finance.yahoo.com,"China expresses concern over tariffs , sanctions in US meeting",https://finance.yahoo.com/news/china-expresses-concern-over-tariffs-081628430.html,20241026T084500Z,United States,English,0
386646925,Finance,06/10/2024,05/11/2024,pymnts.com,Santander Acquires CLM to Expand united kingdom Leasing Business,https://www.pymnts.com/news/b2b-payments/2024/santander-acquires-clm-fleet-management-to-expand-uk-leasing-business/,20241014T193000Z,United States,English,0
588756637,Finance,06/10/2024,05/11/2024,prnewswire.com,FIASI / Fordham Gabelli School Announce Launch of 5th Annual Sustainable Finance in Fixed Income Research Competition,https://www.prnewswire.com/news-releases/fiasifordham-gabelli-school-announce-launch-of-5th-annual-sustainable-finance-in-fixed-income-research-competition-302268325.html,20241008T144500Z,United States,English,1
802594139,Finance,06/10/2024,05/11/2024,zerohedge.com,Netanyahu Finance Minister Calls For Israel Borders To Extend To Damascus,https://www.zerohedge.com/geopolitical/netanyahus-finance-minister-calls-israels-borders-extend-damascus,20241013T180000Z,United States,English,0
828544807,Finance,06/10/2024,05/11/2024,worldbank.org,The Role of Private Capital in Shaping a Sustainable Future in Latin America and the Caribbean,https://www.worldbank.org/en/results/2024/09/08/the-role-of-private-capital-in-shaping-a-sustainable-future-in-latin-america-and-the-caribbean,20241017T084500Z,United States,English,0
519898622,Finance,06/10/2024,05/11/2024,yahoo.com,Latvian Government Backs Three - Year Bank Tax to Finance Defense,https://www.yahoo.com/news/latvian-government-backs-three-bank-125307298.html,20241008T153000Z,United States,English,0
537415926,Finance,06/10/2024,05/11/2024,finance.yahoo.com,"Oil tumbles 5 % on report Israel wont target Iranian crude , IEA prediction of supply glut",https://finance.yahoo.com/news/oil-tumbles-5-on-report-israel-wont-target-iranian-crude-iea-prediction-of-supply-glut-151443888.html,20241015T154500Z,United States,English,-1
253057006,Finance,06/10/2024,05/11/2024,bravenewcoin.com,$1000 in Solana ( SOL ) Turned into $102550 in Just Months Last Cycle ; Is There Any Crypto That Can Achieve This by 2025 ? ,https://bravenewcoin.com/insights/1000-in-solana-sol-turned-into-102550-in-just-months-last-cycle-is-there-any-crypto-that-can-achieve-this-by-2025,20241027T164500Z,United States,English,0
802551962,Finance,06/10/2024,05/11/2024,finance.yahoo.com,Japan warns against  one - sided  currency moves as yen slides,https://finance.yahoo.com/news/japan-warns-against-one-sided-030633168.html,20241024T033000Z,United States,English,0
673066449,Finance,06/10/2024,05/11/2024,prnewswire.com,Global Finance & Technology Network Launched by the Monetary Authority of Singapore to Foster Global Collaboration in FinTech,https://www.prnewswire.com/news-releases/global-finance--technology-network-launched-by-the-monetary-authority-of-singapore-to-foster-global-collaboration-in-fintech-302291025.html,20241030T071500Z,United States,English,0
185558792,Finance,06/10/2024,05/11/2024,prnewswire.com,"COP28 President calls on Parties to implement the UAE Consensus , the defining roadmap for climate action and socio - economic development",https://www.prnewswire.com/news-releases/cop28-president-calls-on-parties-to-implement-the-uae-consensus-the-defining-roadmap-for-climate-action-and-socio-economic-development-302272641.html,20241010T083000Z,United States,English,1
283373408,Finance,06/10/2024,05/11/2024,prnewswire.com,DeFi Technologie Subsidiary Valour Expands Offerings with Valour Sui ( SUI ) ETP on Spotlight Stock Market,https://www.prnewswire.com/news-releases/defi-technologies-subsidiary-valour-expands-offerings-with-valour-sui-sui-etp-on-spotlight-stock-market-302272625.html,20241010T121500Z,United States,English,0
699382508,Finance,06/10/2024,05/11/2024,politico.eu,New EU rules aim to protect your money from cyber threats,https://www.politico.eu/article/new-eu-rules-protect-money-cyber-threats-banks-trading-hackers-technology/,20241031T140000Z,United States,English,1
105099649,Finance,06/10/2024,05/11/2024,wtol.com,Napoleon finance director returns to work after paid leave,https://www.wtol.com/article/news/local/napoleon-finance-director-returns-to-work-after-administrative-leave/512-f57a850b-6eed-411f-9f3a-34082b59bfbf,20241030T224500Z,United States,English,0
690191323,Finance,06/10/2024,05/11/2024,euronews.com,"Great white hope of EU capital market plans is a bust , think tank says",https://www.euronews.com/business/2024/10/29/great-white-hope-of-eu-capital-market-plans-is-a-bust-think-tank-says-securitisation,20241029T170000Z,United States,English,1
499248377,Finance,06/10/2024,05/11/2024,patch.com,"Danvers Interim Town Manager Appointed , Timeline Outlined",https://patch.com/massachusetts/danvers/danvers-interim-town-manager-appointed-timeline-outlined,20241016T211500Z,United States,English,0
887034278,Finance,06/10/2024,05/11/2024,openpr.com,London Farah Lodhi Wedding Planner & Designer Aims for Victory,https://www.openpr.com/news/3713303/london-s-farah-lodhi-wedding-planner-designer-aims-for-victory,20241029T090000Z,United States,English,0
762429222,Finance,06/10/2024,05/11/2024,benzinga.com,How  Unlocking  Tokenized Real - World Assets On New Platform Could Redefine Digital Finance,https://www.benzinga.com/markets/cryptocurrency/24/11/41718097/how-unlocking-tokenized-real-world-assets-on-new-platforms-could-redefine-digital-finance,20241104T170000Z,United States,English,1
365599525,Finance,06/10/2024,05/11/2024,prnewswire.com,Opportunity Finance Network and the MassMutual Foundation Announce $25 Million Innovation Partnership to Scale the CDFI Industry,https://www.prnewswire.com/news-releases/opportunity-finance-network-and-the-massmutual-foundation-announce-25-million-innovation-partnership-to-scale-the-cdfi-industry-302283472.html,20241022T184500Z,United States,English,0
710038163,Finance,06/10/2024,05/11/2024,openpr.com,Cellulase Market Boom : Innovations Fueling Industry Growth,https://www.openpr.com/news/3710742/cellulase-market-boom-innovations-fueling-industry-growth,20241026T204500Z,United States,English,0
522331092,Finance,06/10/2024,05/11/2024,prnewswire.com,Enova Reports Third Quarter 2024 Results,https://www.prnewswire.com/news-releases/enova-reports-third-quarter-2024-results-302283360.html,20241022T210000Z,United States,English,0
501324547,Finance,06/10/2024,05/11/2024,forbes.com,Stablecoins Surge : Visa & Stripe Advance As U . S . Risks Falling Behind,https://www.forbes.com/sites/beccabratcher/2024/10/27/stablecoins-surge-visa--stripe-advance-as-us-risks-falling-behind/,20241027T124500Z,United States,English,-1
955235541,Finance,06/10/2024,05/11/2024,bostonherald.com,MIAA Board of Directors hikes ref pay,https://www.bostonherald.com/2024/10/09/miaa-board-of-directors-hikes-ref-pay/,20241010T013000Z,United States,English,0
640708432,Finance,06/10/2024,05/11/2024,yahoo.com,Explainer - German coalition collapses : What comes next ? ,https://www.yahoo.com/news/explainer-german-coalition-collapses-comes-224343248.html,20241106T233000Z,United States,English,0
333469698,Finance,06/10/2024,05/11/2024,nbcnewyork.com,Adams reelection campaign reaches fundraising maximum to compete in Democratic primary : Sources,https://www.nbcnewyork.com/news/politics/adams-reelection-campaign-reaches-fundraising-maximum-to-compete-in-democratic-primary/5889735/,20241015T173000Z,United States,English,1
210296975,Finance,06/10/2024,05/11/2024,icij.org,Oxfam says $41 billion of the World Bank climate spending  effectively unaccounted for  ,https://www.icij.org/news/2024/11/oxfam-says-41-billion-of-the-world-banks-climate-spending-effectively-unaccounted-for/,20241106T021500Z,United States,English,1
973921192,Finance,06/10/2024,05/11/2024,jdsupra.com,Motor Finance Cases Set New Standards for Disclosure | Proskauer - Regulatory & Compliance,https://www.jdsupra.com/legalnews/motor-finance-cases-set-new-standards-5232411/,20241104T171500Z,United States,English,1
287460683,Finance,06/10/2024,05/11/2024,argusmedia.com,EU Parliament sets out Cop 29 position | Latest Market News,https://www.argusmedia.com/en/news-and-insights/latest-market-news/2620696-eu-parliament-sets-out-cop-29-position,20241022T211500Z,United States,English,1
855587376,Finance,06/10/2024,05/11/2024,yahoo.com,US unveils sanctions targeting Hezbollah funding,https://www.yahoo.com/news/us-unveils-sanctions-targeting-hezbollah-164246240.html,20241016T184500Z,United States,English,0
893588811,Finance,06/10/2024,05/11/2024,globenewswire.com,Global Strategy : Fergus Kane Leads DIGZAX in Shaping the,https://www.globenewswire.com/news-release/2024/11/05/2974566/0/en/Global-Strategy-Fergus-Kane-Leads-DIGZAX-in-Shaping-the-Future-of-Crypto-Finance.html,20241105T033000Z,United States,English,0
930280802,Finance,06/10/2024,05/11/2024,globenewswire.com,Greystone Arranges $14 Million Debt Placement to Finance,https://www.globenewswire.com/news-release/2024/10/24/2968965/0/en/Greystone-Arranges-14-Million-Debt-Placement-to-Finance-Build-to-Rent-Community-in-Arizona.html,20241024T163000Z,United States,English,0
330221044,Finance,06/10/2024,05/11/2024,inman.com,Rocket Hires Venmo And PayPal Veteran To Lead Product Engineering,https://www.inman.com/2024/10/07/rocket-hires-venmo-paypal-vet-to-lead-product-engineering-teams/,20241007T200000Z,United States,English,0
705227043,Finance,06/10/2024,05/11/2024,finance.yahoo.com,UAE MoF to improve financial sustainability and accounting skills,https://finance.yahoo.com/news/uae-mof-improve-financial-sustainability-144313474.html,20241106T151500Z,United States,English,0
785578186,Finance,06/10/2024,05/11/2024,globenewswire.com,Willis Lease Finance Corporation Announces Timing of Third,https://www.globenewswire.com/news-release/2024/10/16/2964514/0/en/Willis-Lease-Finance-Corporation-Announces-Timing-of-Third-Quarter-2024-Earnings-and-Conference-Call.html,20241016T211500Z,United States,English,0
132932189,Finance,06/10/2024,05/11/2024,forbes.com,COP16 Calls For Action On Nature Positive Future,https://www.forbes.com/sites/feliciajackson/2024/10/21/cop16-calls-for-action-on-nature-positive-future/,20241021T103000Z,United States,English,1
449090679,Finance,06/10/2024,05/11/2024,finance.yahoo.com,Burford Capital ( BUR ): High - Growth united kingdom Stock with Strong Returns,https://finance.yahoo.com/news/burford-capital-bur-high-growth-180113651.html,20241017T183000Z,United States,English,1
971864209,Finance,06/10/2024,05/11/2024,gazette.com,"China expresses concern over tariffs , sanctions in US meeting",https://gazette.com/news/us-world/china-expresses-concern-over-tariffs-sanctions-in-us-meeting/article_c40688f9-baef-5c2d-846c-e5e32b5541c8.html,20241026T094500Z,United States,English,0
540192063,Finance,06/10/2024,05/11/2024,bravenewcoin.com,RCOF Advances Toward Stage 3 While Cardano and XRP Prices Hold Steady,https://bravenewcoin.com/insights/rcof-advances-toward-stage-3-while-cardano-and-xrp-prices-hold-steady,20241022T030000Z,United States,English,1
412734350,Finance,06/10/2024,05/11/2024,wbur.org,Billionaire Mike Bloomberg funnels $2 . 5M toward opposing MCAS ballot measure,https://www.wbur.org/news/2024/10/28/bloomberg-massachusetts-election-mcas,20241029T023000Z,United States,English,0
777031766,Finance,06/10/2024,05/11/2024,seekingalpha.com,Google : The Bullish Pivot Before The Earnings Grail ( NASDAQ : GOOG ) ,https://seekingalpha.com/article/4729480-google-the-bullish-pivot-before-the-earnings-grail,20241028T071500Z,United States,English,0
638054191,Finance,06/10/2024,05/11/2024,yahoo.com,EU pledges funds for developing countries ahead of Azerbaijan summit,https://www.yahoo.com/news/eu-pledges-funds-developing-countries-160705695.html,20241009T070000Z,United States,English,0
963619198,Finance,06/10/2024,05/11/2024,smallbiztrends.com,Shopify Introduces Shopify Finance,https://smallbiztrends.com/shopify-finance-small-business-news/,20241029T233000Z,United States,English,0
702553207,Finance,06/10/2024,05/11/2024,yahoo.com,"UK Conservatives name new finance , foreign policy heads , Sky News says",https://www.yahoo.com/news/uks-conservatives-name-finance-foreign-164240495.html,20241104T173000Z,United States,English,1
436244216,Finance,06/10/2024,05/11/2024,ualr.edu,"UA Little Rock School of Business to Honor Ifrah , Bauman as Distinguished Alumni - News",https://ualr.edu/news/2024/10/07/2024-distinguished-alumni/,20241007T161500Z,United States,English,-1
303858985,Finance,06/10/2024,05/11/2024,econotimes.com,Thailand Economic Growth Projections for 2025 : A Positive Outlook,https://www.econotimes.com/Thailands-Economic-Growth-Projections-for-2025-A-Positive-Outlook-1692425,20241031T061500Z,United States,English,1
901206423,Finance,06/10/2024,05/11/2024,lewrockwell.com,Can We Rein in the Excesses of Financialization Without Crashing the Economy ? ,https://www.lewrockwell.com/2024/10/charles-hugh-smith/can-we-rein-in-the-excesses-of-financialization-without-crashing-the-economy/,20241017T060000Z,United States,English,0
223878686,Finance,06/10/2024,05/11/2024,markets.businessinsider.com,State Street CFO Eric Aboaf To Resign In Feb 2025,https://markets.businessinsider.com/news/stocks/state-street-cfo-eric-aboaf-to-resign-in-feb-2025-1033846276,20241015T130000Z,United States,English,0
396590866,Finance,06/10/2024,05/11/2024,nypost.com,Do parents give good financial advice to their kids ? ,https://nypost.com/2024/10/15/lifestyle/do-parents-give-good-financial-advice-to-their-kids/,20241015T150000Z,United States,English,1
417155387,Finance,06/10/2024,05/11/2024,kshb.com,"Elementary students are learning financial literacy in Richmond , Missouri",https://www.kshb.com/news/local-news/elementary-students-are-learning-financial-literacy-in-richmond-missouri,20241030T023000Z,United States,English,1
124281221,Finance,06/10/2024,05/11/2024,unionleader.com,Newsmakers : Jamieson named chair of hospital board,https://www.unionleader.com/news/business/newsmakers/newsmakers-jamieson-named-chair-of-hospital-board/article_3cd3bcc6-8cc1-11ef-89cc-b324d5666928.html,20241021T040000Z,United States,English,0
429805010,Finance,06/10/2024,05/11/2024,pymnts.com,Bond Vet Turns to Coupa For AI - Powered Spend Management,https://www.pymnts.com/partnerships/2024/bond-vet-turns-to-coupa-for-ai-powered-spend-management/,20241105T001500Z,United States,English,0
740299456,Finance,06/10/2024,05/11/2024,prnewswire.com,Global Times : China forthcoming fiscal policy measures to underpin stable growth,https://www.prnewswire.com/news-releases/global-times-chinas-forthcoming-fiscal-policy-measures-to-underpin-stable-growth-302278626.html,20241017T040000Z,United States,English,0
608090646,Finance,06/10/2024,05/11/2024,yahoo.com,How will Scotland plug gaping holes in infrastructure plans ? ,https://www.yahoo.com/news/scotland-plug-gaping-holes-infrastructure-220348168.html,20241024T224500Z,United States,English,0
592566020,Finance,06/10/2024,05/11/2024,seekingalpha.com,Enphase Energy Stock : More Pain Ahead ( NASDAQ : ENPH ) ,https://seekingalpha.com/article/4728529-enphase-energy-q3-earnings-disappointing-valuation-remains-unattractive,20241023T160000Z,United States,English,1
414166901,Finance,06/10/2024,05/11/2024,pymnts.com,Making Sense of Your Company B2B Payments Data,https://www.pymnts.com/news/b2b-payments/2024/making-sense-of-your-companys-b2b-payments-data/,20241102T020000Z,United States,English,0
304346684,Finance,06/10/2024,05/11/2024,forbes.com,Pro - Ted Cruz Super PAC Keeps Receiving Money From His Podcast Producer,https://www.forbes.com/sites/zacheverson/2024/10/31/super-pac-backing-ted-cruz-continues-to-receive-revenue-payments-from-his-podcast-producer/,20241031T131500Z,United States,English,1
276699758,Finance,06/10/2024,05/11/2024,bostonherald.com,Former Massachusetts gubernatorial candidate Danielle Allen eying 2026 ballot question,https://www.bostonherald.com/2024/10/31/former-massachusetts-gubernatorial-candidate-danielle-allen-eyeing-2026-election-reform-ballot-question/,20241031T193000Z,United States,English,0
788983351,Finance,06/10/2024,05/11/2024,article.wn.com,"China central finance still has considerable room for debt issuance , deficit expansion : minister",https://article.wn.com/view/2024/10/12/Chinas_central_finance_still_has_considerable_room_for_debt_/,20241012T040000Z,United States,English,1
337422852,Finance,06/10/2024,05/11/2024,globenewswire.com,Greystone Arranges $35 . 2 Million Debt Placement to Finance,https://www.globenewswire.com/news-release/2024/10/28/2970287/0/en/Greystone-Arranges-35-2-Million-Debt-Placement-to-Finance-Texas-Multifamily-Acquisition.html,20241028T191500Z,United States,English,0
935783633,Finance,06/10/2024,05/11/2024,local10.com,Miami federal jury convicts dealership employee of carjacking customer after autopay hiccup,https://www.local10.com/news/local/2024/10/11/miami-federal-jury-convicts-dealership-employee-of-carjacking-customer-after-autopay-hiccup/,20241011T233000Z,United States,English,0
159495379,Finance,06/10/2024,05/11/2024,streetinsider.com,BNPL provider Affirm shares rise in pre - open trade after analyst upgrade,https://www.streetinsider.com/Earnings/BNPL+provider+Affirms+shares+rise+in+pre-open+trade+after+analyst+upgrade/23812901.html,20241009T003000Z,United States,English,0
948840434,Finance,06/10/2024,05/11/2024,yahoo.com,Former Gary Mayor Jerome Prince to Plead Guilty to Misuse of Campaign Funds,https://www.yahoo.com/news/former-gary-mayor-jerome-prince-215033104.html,20241010T224500Z,United States,English,-1
725491175,Finance,06/10/2024,05/11/2024,abc7news.com,City of Oakland faces $63 million in budget cuts ; tough decisions to be made by November,https://abc7news.com/post/city-oakland-faces-63-million-budget-cuts-tough-decisions-made-november/15456069/,20241023T064500Z,United States,English,-1
231801959,Finance,06/10/2024,05/11/2024,yahoo.com,"Owen , Wilkins aim to win Florida District 70 State House seat . What are their policies ? ",https://www.yahoo.com/news/owen-wilkins-aim-win-florida-095000010.html,20241101T111500Z,United States,English,1
493410628,Finance,06/10/2024,05/11/2024,theday.com,Volunteers with East Lyme nonprofit groups ask for more support from town,https://www.theday.com/local-news/20241011/volunteers-with-east-lyme-nonprofit-groups-ask-for-more-support-from-town/,20241012T001500Z,United States,English,1
